Colmun 1	Colmun 4	Colmun 5	Colmun 6	Colmun 7	Colmun 8	Colmun 9	Colmun 10	Colmun 11	Colmun 12	Colmun 17	Colmun 22	Colmun 23	Colmun 24	Colmun 25	Colmun 26	Colmun 27	Colmun 44	Colmun 45	Colmun 46	Colmun 47	Colmun 48	Colmun 49	Colmun 50	Colmun 51	Colmun 52	Colmun 53	Colmun 54	Colmun 55	Colmun 72	Colmun 73	Colmun 74	Colmun 75	Colmun 76	Colmun 77
20170818	SEA	AL	123	TBA	AL	124	7	1	54	STP01	39	14	6	0	1	7	27	4	0	0	0	0	30	4	2	0	0	1	27	12	0	0	2	0
20170818	CHA	AL	119	TEX	AL	121	4	3	54	ARL02	33	9	0	0	2	3	27	9	0	0	2	0	30	6	2	0	1	3	27	13	1	0	3	0
20170819	CIN	NL	124	ATL	NL	121	11	8	54	ATL03	39	14	5	0	1	9	27	9	3	0	0	0	43	15	2	0	3	8	27	9	1	0	1	0
20170819	TOR	AL	123	CHN	NL	122	3	4	51	CHI11	34	6	2	0	0	3	24	8	1	0	2	0	29	8	1	0	1	4	27	10	2	0	0	0
20170819	MIL	NL	124	COL	NL	123	6	3	54	DEN02	33	10	1	1	2	6	27	11	0	0	3	0	35	11	2	0	0	3	27	14	0	0	1	0
20170819	MIA	NL	121	NYN	NL	121	1	8	51	NYC20	28	6	0	0	0	1	24	12	3	0	2	0	32	8	0	0	3	7	27	18	0	0	5	0
20170819	SLN	NL	123	PIT	NL	123	4	6	51	PIT08	33	7	3	0	2	4	24	12	1	0	1	0	36	12	2	0	3	5	27	14	0	1	1	0
20170819	WAS	NL	121	SDN	NL	123	1	3	51	SAN02	30	3	1	0	0	1	24	10	0	0	1	0	27	5	0	0	1	2	27	6	1	0	0	0
20170819	PHI	NL	121	SFN	NL	125	12	9	54	SFO03	39	13	3	0	3	12	27	10	2	2	1	0	39	14	1	1	1	8	27	11	1	0	1	0
20170819	ANA	AL	123	BAL	AL	123	5	1	54	BAL12	33	7	1	0	4	5	27	12	1	0	1	0	33	7	2	0	0	0	27	11	1	0	1	0
20170819	NYA	AL	122	BOS	AL	122	4	3	54	BOS07	35	9	3	0	2	4	27	11	0	0	0	0	34	6	2	0	1	3	27	11	3	0	1	0
20170819	LAN	NL	121	DET	AL	122	3	0	54	DET05	31	6	0	0	1	3	27	8	1	0	1	0	30	4	1	0	0	0	27	12	1	0	3	0
20170819	OAK	AL	123	HOU	AL	123	0	3	51	HOU03	28	6	1	0	0	0	24	11	0	0	3	0	28	8	2	0	1	3	27	16	1	0	6	0
20170819	CLE	AL	121	KCA	AL	122	5	0	54	KAN06	36	9	4	0	0	5	27	13	0	1	2	0	32	7	3	0	0	0	27	9	0	0	0	0
20170819	ARI	NL	123	MIN	AL	121	0	5	51	MIN04	29	2	2	0	0	0	24	6	1	0	2	0	32	9	0	1	0	5	27	4	0	0	0	0
20170819	SEA	AL	124	TBA	AL	125	7	6	54	STP01	36	10	1	0	2	7	27	5	0	0	0	0	36	9	1	0	3	6	27	3	0	0	1	0
20170819	CHA	AL	120	TEX	AL	122	7	17	51	ARL02	37	12	2	1	1	6	24	12	3	0	2	0	42	20	4	0	4	16	27	10	1	0	1	0
20170820	CIN	NL	125	ATL	NL	122	1	8	51	ATL03	33	8	1	0	0	1	24	5	0	0	0	0	36	12	3	2	1	8	27	10	0	0	1	0
20170820	TOR	AL	124	CHN	NL	123	5	6	58	CHI11	37	8	3	0	1	4	28	9	0	0	0	0	38	8	2	0	0	5	30	12	1	0	2	0
20170820	MIL	NL	125	COL	NL	124	8	4	54	DEN02	35	12	2	0	2	8	27	7	0	0	0	0	33	8	2	0	1	4	27	12	3	0	3	0
20170820	MIA	NL	122	NYN	NL	122	6	4	54	NYC20	38	11	0	0	1	6	27	8	0	0	2	0	31	7	2	0	1	4	27	7	1	0	0	0
20170820	SLN	NL	124	PIT	NL	124	3	6	51	WIL02	37	11	2	0	1	3	24	11	0	0	0	0	33	9	2	0	1	6	27	11	1	0	1	0
20170820	WAS	NL	122	SDN	NL	124	4	1	54	SAN02	31	5	3	0	0	4	27	6	3	0	1	0	34	5	0	0	0	0	27	8	1	0	1	0
20170820	PHI	NL	122	SFN	NL	126	5	2	54	SFO03	39	13	2	0	1	5	27	10	0	0	3	0	33	10	2	0	0	2	27	9	1	0	0	0
20170820	ANA	AL	124	BAL	AL	124	5	4	54	BAL12	31	6	0	0	2	5	27	10	1	0	2	0	35	9	1	0	1	4	27	14	1	0	3	0
20170820	NYA	AL	123	BOS	AL	123	1	5	51	BOS07	30	3	1	0	1	1	24	9	0	0	0	0	35	12	3	1	0	5	27	7	0	0	0	0
20170820	LAN	NL	122	DET	AL	123	1	6	51	DET05	30	3	0	0	1	1	24	5	0	0	0	0	32	8	4	0	1	6	27	7	0	0	0	0
20170820	OAK	AL	124	HOU	AL	124	3	2	54	HOU03	35	10	1	0	0	0	27	12	0	0	1	0	32	7	1	0	1	2	27	7	2	2	1	0
20170820	CLE	AL	122	KCA	AL	123	4	7	51	KAN06	35	8	1	1	1	4	24	12	0	0	2	0	35	15	2	0	1	7	27	4	1	0	0	0
20170820	ARI	NL	124	MIN	AL	122	5	12	51	MIN04	36	9	3	0	3	5	24	8	2	1	0	0	37	12	2	0	3	11	27	8	1	0	1	0
20170820	SEA	AL	125	TBA	AL	126	0	3	51	STP01	29	3	0	0	0	0	24	11	0	0	1	0	28	5	0	1	2	3	27	8	0	0	1	0
20170820	CHA	AL	121	TEX	AL	123	3	2	54	ARL02	34	9	2	0	0	3	27	6	0	0	1	0	32	6	0	0	1	2	27	9	0	0	2	0
20170821	SEA	AL	126	ATL	NL	123	6	5	54	ATL03	34	9	3	0	0	6	27	13	4	0	1	0	36	12	1	1	1	5	27	13	1	0	0	0
20170821	ARI	NL	125	NYN	NL	123	3	2	60	NYC20	36	6	0	0	1	3	30	15	0	1	1	0	38	11	3	0	1	2	30	10	1	0	1	0
20170821	LAN	NL	123	PIT	NL	125	6	5	72	PIT08	47	10	2	0	2	6	36	15	0	0	0	0	46	10	1	0	3	5	36	11	1	0	0	0
20170821	MIL	NL	126	SFN	NL	127	0	2	51	SFO03	31	4	0	0	0	0	24	8	1	0	0	0	33	8	2	0	0	2	27	17	1	0	0	0
20170821	TEX	AL	124	ANA	AL	125	5	3	54	ANA01	34	7	1	0	1	5	27	8	0	0	0	0	32	5	0	0	0	3	27	6	0	1	0	0
20170821	OAK	AL	125	BAL	AL	125	3	7	51	BAL12	30	7	1	0	2	3	24	8	1	0	1	0	33	10	0	0	4	7	27	12	1	0	3	0
20170821	MIN	AL	123	CHA	AL	122	6	7	51	CHI12	33	8	3	0	1	6	24	8	0	0	1	0	28	6	1	0	2	7	27	3	1	0	0	0
20170821	MIN	AL	124	CHA	AL	123	10	2	54	CHI12	34	10	0	0	4	9	27	8	0	0	0	0	30	3	1	0	2	2	27	13	1	0	3	0
20170821	BOS	AL	124	CLE	AL	123	4	5	51	CLE08	31	5	0	0	2	4	24	8	1	0	0	0	31	7	1	0	1	4	27	9	0	0	1	0
20170822	SEA	AL	127	ATL	NL	124	0	4	51	ATL03	30	5	2	0	0	0	24	17	2	0	2	0	31	11	0	0	1	3	27	8	0	0	1	0
20170822	CHN	NL	124	CIN	NL	126	13	9	54	CIN09	38	13	2	0	0	11	27	9	0	0	0	0	39	13	1	0	4	8	27	12	2	0	1	0
20170822	ARI	NL	126	NYN	NL	124	7	4	54	NYC20	35	8	3	0	2	6	27	17	0	0	2	0	32	7	1	1	1	4	27	9	1	0	0	0
20170822	MIA	NL	123	PHI	NL	123	12	8	54	PHI13	40	14	6	0	4	12	27	10	0	0	0	0	34	8	1	0	5	8	27	11	0	0	1	0
20170822	MIA	NL	124	PHI	NL	124	7	4	54	PHI13	38	13	2	0	2	7	27	11	0	0	1	0	34	8	1	0	3	4	27	9	1	0	1	0
20170822	LAN	NL	124	PIT	NL	126	8	5	54	PIT08	35	10	2	0	1	8	27	10	0	0	2	0	31	7	1	0	1	5	27	12	0	0	1	0
20170822	MIL	NL	127	SFN	NL	128	4	3	54	SFO03	36	10	2	1	0	3	27	8	0	0	1	0	34	10	0	0	1	3	27	7	1	0	1	0
20170822	SDN	NL	125	SLN	NL	125	12	4	54	STL10	37	11	2	0	2	12	27	13	0	0	1	0	33	7	2	0	3	4	27	11	0	0	0	0
20170822	TEX	AL	125	ANA	AL	126	1	10	51	ANA01	34	9	1	0	0	1	24	9	2	0	0	0	41	16	4	0	2	10	27	7	0	0	1	0
20170822	OAK	AL	126	BAL	AL	126	6	4	54	BAL12	40	13	2	0	4	6	27	16	1	0	3	0	32	7	0	0	1	4	27	14	0	0	0	0
20170822	MIN	AL	125	CHA	AL	124	4	1	54	CHI12	30	6	1	0	3	4	27	9	0	0	2	0	33	8	2	0	0	0	27	16	2	0	2	0
20170822	BOS	AL	125	CLE	AL	124	9	1	54	CLE08	38	12	3	0	2	9	27	12	0	0	2	0	26	1	0	0	1	1	27	10	0	0	0	0
20170822	NYA	AL	124	DET	AL	124	13	4	54	DET05	42	15	1	2	3	13	27	8	0	0	1	0	33	8	3	0	2	4	27	5	1	0	0	0
20170822	WAS	NL	123	HOU	AL	125	4	3	54	HOU03	32	6	2	1	1	4	27	8	1	0	1	0	34	9	1	0	0	3	27	8	0	0	0	0
20170822	COL	NL	125	KCA	AL	124	2	3	51	KAN06	30	2	0	1	1	2	24	7	1	1	0	0	30	6	1	1	0	2	27	9	1	0	0	0
20170822	TOR	AL	125	TBA	AL	127	5	6	51	STP01	33	7	2	0	2	5	24	5	1	0	1	0	35	12	1	2	2	6	27	7	0	1	0	0
20170823	SEA	AL	128	ATL	NL	125	9	6	54	ATL03	41	15	6	0	1	9	27	11	1	0	0	0	36	11	1	0	0	6	27	7	0	0	0	0
20170823	CHN	NL	125	CIN	NL	127	9	3	54	CIN09	36	10	1	0	2	8	27	14	0	0	1	0	33	7	0	0	3	3	27	6	2	0	1	0
20170823	ARI	NL	127	NYN	NL	125	2	4	51	NYC20	33	7	1	0	1	2	24	11	1	1	3	0	30	8	1	0	1	4	27	7	0	0	1	0
20170823	MIA	NL	125	PHI	NL	125	0	8	51	PHI13	28	2	1	0	0	0	24	9	0	0	1	0	34	11	4	1	1	8	27	14	0	0	1	0
20170823	LAN	NL	125	PIT	NL	127	0	1	57	PIT08	36	8	1	0	0	0	27	7	1	0	0	0	28	1	0	0	1	1	30	10	0	0	2	0
20170823	MIL	NL	128	SFN	NL	129	2	4	51	SFO03	31	6	2	0	1	2	24	7	0	0	0	0	31	9	5	0	0	4	27	11	1	0	2	0
20170823	SDN	NL	126	SLN	NL	126	2	6	51	STL10	33	6	1	1	1	2	24	9	1	0	1	0	29	9	2	0	0	4	27	4	0	0	0	0
20170823	TEX	AL	126	ANA	AL	127	7	5	60	ANA01	39	13	1	0	3	7	30	14	0	0	1	0	37	8	2	0	1	5	30	11	1	0	0	0
20170823	OAK	AL	127	BAL	AL	127	7	8	69	BAL12	48	14	4	0	1	7	33	11	0	0	1	0	43	13	1	0	4	8	36	8	0	0	1	0
20170823	MIN	AL	126	CHA	AL	125	3	4	52	CHI12	30	3	0	0	1	2	25	7	1	0	1	0	30	7	2	1	1	3	27	9	1	0	1	0
20170823	BOS	AL	126	CLE	AL	125	6	1	54	CLE08	35	8	1	0	2	5	27	8	0	0	0	0	30	3	0	0	1	1	27	3	0	1	0	0
20170823	NYA	AL	125	DET	AL	125	10	2	54	DET05	39	14	2	0	3	10	27	4	0	0	0	0	36	9	2	0	2	2	27	8	1	0	0	0
20170823	WAS	NL	124	HOU	AL	126	1	6	51	HOU03	30	6	2	0	0	1	24	10	1	0	0	0	33	10	2	1	3	6	27	11	0	0	2	0
20170823	COL	NL	126	KCA	AL	125	4	6	53	KAN06	33	9	1	0	2	4	26	11	1	0	2	0	38	14	1	0	1	6	27	9	0	0	1	0
20170823	TOR	AL	126	TBA	AL	128	7	6	54	STP01	38	12	1	0	6	7	27	10	1	0	1	0	37	11	0	0	3	6	27	9	0	0	1	0
20170824	CHN	NL	126	CIN	NL	128	2	4	51	CIN09	32	7	2	0	1	2	24	6	1	0	0	0	31	7	3	0	0	3	27	9	0	0	1	0
20170824	ARI	NL	128	NYN	NL	126	3	2	54	NYC20	34	10	0	0	0	3	27	4	1	1	0	0	31	5	1	0	1	2	27	4	0	0	2	0
20170824	MIA	NL	126	PHI	NL	126	9	8	54	PHI13	35	12	2	0	4	9	27	9	0	0	1	0	38	12	3	0	2	8	27	9	0	0	2	0
20170824	LAN	NL	126	PIT	NL	128	5	2	54	PIT08	38	14	3	0	3	5	27	13	0	0	0	0	33	6	1	0	0	2	27	6	0	0	0	0
20170824	SDN	NL	127	SLN	NL	127	4	3	54	STL10	35	10	2	0	0	3	27	16	0	0	4	0	35	12	3	0	1	3	27	8	1	0	1	0
20170824	TEX	AL	127	ANA	AL	128	3	0	54	ANA01	31	5	2	0	2	3	27	12	0	0	1	0	33	7	1	0	0	0	27	6	1	0	1	0
20170824	MIN	AL	127	CHA	AL	126	1	5	51	CHI12	31	5	1	0	1	1	24	5	2	0	1	0	29	5	1	0	1	3	27	6	0	0	1	0
20170824	BOS	AL	127	CLE	AL	126	6	13	51	CLE08	34	9	1	1	2	6	24	8	2	0	1	0	40	18	4	1	2	12	27	7	0	0	2	0
20170824	NYA	AL	126	DET	AL	126	6	10	51	DET05	32	8	0	0	1	6	24	5	1	0	0	0	34	11	4	0	2	10	27	12	2	0	3	0
20170824	WAS	NL	125	HOU	AL	127	5	4	66	HOU03	40	7	3	0	0	4	33	11	0	0	2	0	40	9	3	0	1	4	33	14	1	0	0	0
20170824	COL	NL	127	KCA	AL	126	3	2	54	KAN06	36	11	2	0	1	3	27	9	0	0	2	0	34	9	0	0	2	2	27	12	0	0	2	0
20170824	TOR	AL	127	TBA	AL	129	0	2	51	STP01	33	6	0	0	0	0	24	1	0	0	0	0	28	5	1	0	1	2	27	7	0	0	0	0
20170825	SFN	NL	130	ARI	NL	129	3	4	51	PHO01	33	8	3	0	0	2	24	13	1	0	1	0	30	7	0	0	1	4	27	20	1	0	1	0
20170825	COL	NL	128	ATL	NL	126	2	5	51	ATL03	31	6	2	0	1	2	24	6	0	0	0	0	29	7	2	0	2	5	27	9	0	0	1	0
20170825	PIT	NL	129	CIN	NL	129	5	9	51	CIN09	36	11	2	0	1	5	24	1	1	0	0	0	33	9	2	1	2	8	27	9	0	0	0	0
20170825	MIL	NL	129	LAN	NL	127	1	3	51	LOS03	27	1	0	0	1	1	24	4	0	0	0	0	32	8	0	0	2	3	27	5	0	0	1	0
20170825	SDN	NL	128	MIA	NL	127	6	8	51	MIA02	35	9	2	0	2	6	24	11	2	0	1	0	34	11	1	0	3	8	27	7	0	0	0	0
20170825	CHN	NL	127	PHI	NL	127	1	7	51	PHI13	36	9	1	0	1	1	24	13	1	0	1	0	32	11	3	1	2	7	27	5	0	0	0	0
20170825	TBA	AL	130	SLN	NL	128	7	3	54	STL10	42	16	4	0	1	7	27	8	0	0	1	0	29	5	0	0	1	3	27	8	0	0	0	0
20170825	NYN	NL	127	WAS	NL	126	4	2	54	WAS11	34	9	2	0	0	4	27	6	0	0	0	0	34	7	2	0	1	2	27	5	0	0	1	0
20170825	HOU	AL	128	ANA	AL	129	2	1	54	ANA01	35	8	1	0	1	1	27	7	0	1	1	0	32	6	1	0	0	1	27	10	0	0	0	0
20170825	BAL	AL	128	BOS	AL	128	16	3	54	BOS07	48	21	1	1	2	14	27	7	3	0	0	0	34	6	1	0	1	3	27	10	5	0	0	0
20170825	DET	AL	127	CHA	AL	127	2	3	51	CHI12	33	7	1	0	0	2	24	11	1	0	1	0	30	9	3	0	1	3	27	8	0	0	1	0
20170825	KCA	AL	127	CLE	AL	127	0	4	51	CLE08	34	8	3	0	0	0	24	7	1	0	1	0	33	10	1	0	1	4	27	10	1	0	2	0
20170825	SEA	AL	129	NYA	AL	127	2	1	66	NYC21	41	8	2	0	2	2	33	8	1	0	0	0	38	5	3	0	0	0	33	11	1	0	0	0
20170825	TEX	AL	128	OAK	AL	128	1	3	51	OAK01	33	9	1	1	0	1	24	8	1	0	0	0	28	4	1	0	2	3	27	9	0	0	3	0
20170825	MIN	AL	128	TOR	AL	128	6	1	54	TOR02	38	13	3	1	0	6	27	8	0	0	0	0	37	10	1	0	1	1	27	6	0	0	0	0
20170826	SFN	NL	131	ARI	NL	130	1	2	51	PHO01	32	5	0	1	1	1	24	10	0	0	0	0	29	5	2	0	2	2	27	8	0	0	0	0
20170826	COL	NL	129	ATL	NL	127	7	6	54	ATL03	38	12	2	0	3	7	27	10	1	0	3	0	35	13	1	1	1	6	27	10	0	0	1	0
20170826	PIT	NL	130	CIN	NL	130	1	0	54	CIN09	28	4	1	0	1	1	27	13	0	0	1	0	30	5	0	0	0	0	27	13	0	0	0	0
20170826	MIL	NL	130	LAN	NL	128	3	0	54	LOS03	33	6	1	0	1	3	27	7	0	0	0	0	32	5	0	1	0	0	27	8	0	2	0	0
20170826	SDN	NL	129	MIA	NL	128	1	2	65	MIA02	39	6	1	0	0	0	32	11	1	0	1	0	36	7	1	0	1	2	33	8	1	0	0	0
20170826	CHN	NL	128	PHI	NL	128	17	2	54	PHI13	41	14	3	0	6	17	27	7	0	0	1	0	33	8	2	0	1	2	27	8	0	0	0	0
20170826	TBA	AL	131	SLN	NL	129	4	6	51	STL10	32	6	1	0	3	4	24	10	1	0	0	0	33	10	2	1	1	6	27	8	0	0	0	0
20170826	NYN	NL	128	WAS	NL	127	4	9	51	WAS11	36	11	3	1	1	4	24	10	1	0	2	0	36	13	1	0	0	8	27	12	0	0	1	0
20170826	HOU	AL	129	ANA	AL	130	6	7	51	ANA01	36	8	2	0	2	4	24	7	0	0	1	0	31	8	1	0	2	7	27	11	1	0	0	0
20170826	BAL	AL	129	BOS	AL	129	7	0	54	BOS07	36	10	2	0	2	7	27	8	0	0	1	0	30	4	1	0	0	0	27	11	0	0	1	0
20170826	DET	AL	128	CHA	AL	128	6	3	54	CHI12	35	9	2	0	2	6	27	10	3	0	1	0	34	7	1	0	1	3	27	14	1	0	0	0
20170826	KCA	AL	128	CLE	AL	128	0	4	51	CLE08	31	4	0	0	0	0	24	6	1	0	0	0	30	6	0	0	3	4	27	8	1	0	0	0
20170826	SEA	AL	130	NYA	AL	128	3	6	51	NYC21	34	6	1	0	1	3	24	5	0	0	0	0	30	8	0	0	1	6	27	8	1	0	0	0
20170826	TEX	AL	129	OAK	AL	129	3	8	51	OAK01	35	9	2	0	0	3	24	9	0	0	2	0	31	11	4	0	2	8	27	10	0	1	0	0
20170826	MIN	AL	129	TOR	AL	129	9	10	51	TOR02	36	10	2	0	2	8	24	5	1	0	0	0	35	13	1	0	2	9	27	9	1	0	1	0
20170827	SFN	NL	132	ARI	NL	131	0	11	51	PHO01	29	5	1	0	0	0	24	5	1	0	1	0	32	11	0	0	4	9	27	13	0	0	3	0
20170827	COL	NL	130	ATL	NL	128	3	0	54	ATL03	34	8	2	0	1	3	27	8	0	0	1	0	30	6	0	0	0	0	27	6	2	0	2	0
20170827	PIT	NL	131	CIN	NL	131	5	2	54	CIN09	31	8	3	0	0	5	27	8	3	0	0	0	32	6	1	0	0	2	27	12	0	0	2	0
20170827	MIL	NL	131	LAN	NL	129	3	2	54	LOS03	32	8	2	0	1	3	27	8	1	0	1	0	30	4	1	0	0	2	27	8	1	0	2	0
20170827	SDN	NL	130	MIA	NL	129	2	6	51	MIA02	31	7	1	0	1	2	24	13	1	0	0	0	32	9	1	1	2	4	27	5	0	0	0	0
20170827	CHN	NL	129	PHI	NL	129	3	6	51	PHI13	33	7	0	0	0	3	24	6	1	0	0	0	33	8	1	0	2	5	27	10	2	0	1	1
20170827	TBA	AL	132	SLN	NL	130	3	2	60	STL10	36	8	1	0	3	3	30	5	0	0	0	0	39	9	1	0	2	2	30	9	0	0	2	0
20170827	NYN	NL	129	WAS	NL	128	6	5	54	WAS11	35	9	0	0	3	6	27	7	1	0	0	0	36	14	3	1	0	5	27	9	0	0	0	0
20170827	NYN	NL	130	WAS	NL	129	4	5	51	WAS11	38	11	1	0	1	4	24	6	0	0	1	0	28	6	0	0	1	5	27	7	0	0	0	0
20170827	HOU	AL	130	ANA	AL	131	7	5	54	ANA01	34	9	0	1	1	7	27	14	1	0	3	0	32	8	1	0	1	5	27	7	1	0	2	0
20170827	BAL	AL	130	BOS	AL	130	2	1	54	BOS07	33	6	2	0	0	2	27	11	0	0	1	0	33	8	4	0	0	1	27	9	0	0	0	0
20170827	DET	AL	129	CHA	AL	129	1	7	51	CHI12	31	5	0	1	1	1	24	6	0	0	0	0	33	10	3	0	1	7	27	9	0	0	0	0
20170827	KCA	AL	129	CLE	AL	129	0	12	51	CLE08	32	6	1	0	0	0	24	10	1	0	3	0	38	17	3	0	3	12	27	9	0	0	1	0
20170827	SEA	AL	131	NYA	AL	129	1	10	51	NYC21	33	6	1	0	0	1	24	10	5	0	1	0	39	15	3	0	0	9	27	7	2	0	1	0
20170827	TEX	AL	130	OAK	AL	130	3	8	51	OAK01	36	8	2	0	1	2	24	5	1	0	1	0	36	12	1	0	2	7	27	4	2	1	1	0
20170827	MIN	AL	130	TOR	AL	130	7	2	54	TOR02	41	14	2	1	3	7	27	12	1	0	1	0	33	7	1	0	1	2	27	10	1	0	0	0
20170828	PIT	NL	132	CHN	NL	130	1	6	51	CHI11	31	6	0	0	1	1	24	9	3	0	1	0	34	11	3	0	0	4	27	13	0	1	2	0
20170828	DET	AL	130	COL	NL	131	4	3	54	DEN02	33	9	2	2	0	4	27	6	0	0	1	0	38	13	1	0	1	3	27	12	0	0	2	0
20170828	ATL	NL	129	PHI	NL	130	1	6	51	PHI13	31	7	1	0	0	1	24	4	1	0	0	0	33	10	3	1	1	6	27	14	0	0	1	0
20170828	SFN	NL	133	SDN	NL	131	3	0	54	SAN02	33	7	1	0	2	3	27	14	0	0	0	0	29	3	0	0	0	0	27	11	0	0	1	0
20170828	MIA	NL	130	WAS	NL	130	2	11	51	WAS11	33	8	1	0	1	2	24	12	1	0	0	0	37	13	0	2	1	11	27	8	0	0	2	0
20170828	OAK	AL	131	ANA	AL	132	1	3	51	ANA01	30	4	1	0	1	1	24	8	1	1	0	0	31	9	3	0	0	2	27	7	0	0	1	0
20170828	SEA	AL	132	BAL	AL	131	6	7	51	BAL12	32	8	1	0	2	6	24	8	0	0	2	0	37	16	2	0	1	7	27	11	0	0	2	0
20170828	TBA	AL	133	KCA	AL	130	12	0	54	KAN06	35	12	4	2	3	12	27	13	0	0	0	0	28	2	2	0	0	0	27	12	0	0	2	0
20170828	CLE	AL	130	NYA	AL	130	6	2	54	NYC21	32	6	1	0	4	5	27	8	1	0	0	0	31	3	1	0	1	2	27	5	1	0	0	0
20170828	BOS	AL	131	TOR	AL	131	6	5	54	TOR02	37	12	3	0	2	5	27	7	1	0	2	0	34	8	3	0	1	5	27	9	1	0	2	0
20170829	LAN	NL	130	ARI	NL	132	6	7	51	PHO01	37	10	3	0	2	6	24	7	0	0	1	0	33	10	2	2	2	7	27	10	0	0	0	0
20170829	PIT	NL	133	CHN	NL	131	1	4	51	CHI11	32	6	1	0	1	1	24	5	0	0	1	0	29	8	2	0	1	4	27	13	0	0	1	0
20170829	NYN	NL	131	CIN	NL	132	4	14	51	CIN09	35	10	2	0	0	4	24	8	3	0	2	0	39	15	4	0	2	13	27	9	0	0	1	0
20170829	DET	AL	131	COL	NL	132	3	7	51	DEN02	32	7	3	0	1	3	24	8	0	0	0	0	31	9	0	0	2	7	27	14	0	0	1	0
20170829	SLN	NL	131	MIL	NL	132	10	2	54	MIL06	40	11	2	0	1	9	27	8	1	0	1	0	36	9	0	0	1	2	27	10	3	0	0	0
20170829	SFN	NL	134	SDN	NL	132	3	6	51	SAN02	35	8	2	0	1	2	24	9	0	0	1	0	33	10	1	0	2	6	27	10	2	0	1	0
20170829	MIA	NL	131	WAS	NL	131	3	8	51	WAS11	34	8	0	0	1	2	24	10	1	0	3	0	32	12	5	0	0	7	27	12	1	0	0	0
20170829	OAK	AL	132	ANA	AL	133	2	8	51	ANA01	33	7	0	0	2	2	24	8	1	0	1	0	31	8	2	0	3	8	27	6	0	0	1	0
20170829	SEA	AL	133	BAL	AL	132	0	4	51	BAL12	30	1	0	0	0	0	24	8	0	0	1	0	30	9	1	0	4	4	27	9	2	0	0	0
20170829	TEX	AL	131	HOU	AL	131	12	2	54	STP01	41	14	3	1	2	11	27	14	0	0	2	0	34	9	1	0	0	2	27	11	0	0	1	0
20170829	TBA	AL	134	KCA	AL	131	2	6	51	KAN06	32	5	0	0	1	2	24	10	1	0	0	0	35	10	0	0	3	6	27	11	0	0	0	0
20170829	CHA	AL	130	MIN	AL	131	4	6	51	MIN04	35	10	4	0	0	4	24	13	0	0	1	0	29	8	1	0	2	6	27	12	0	1	0	0
20170829	BOS	AL	132	TOR	AL	132	3	0	54	TOR02	34	9	2	0	1	3	27	6	0	0	0	0	31	4	1	0	0	0	27	13	1	0	1	0
20170830	LAN	NL	131	ARI	NL	133	4	6	51	PHO01	33	6	0	0	1	4	24	12	1	0	2	0	34	11	1	0	3	6	27	4	0	0	0	0
20170830	PIT	NL	134	CHN	NL	132	3	17	51	CHI11	33	6	1	0	1	3	24	8	2	0	0	0	45	20	4	0	4	16	27	6	0	0	0	0
20170830	NYN	NL	132	CIN	NL	133	2	0	54	CIN09	31	5	3	0	0	2	27	7	0	0	1	0	28	3	2	0	0	0	27	11	1	0	0	0
20170830	DET	AL	132	COL	NL	133	6	2	54	DEN02	36	11	1	0	2	5	27	9	0	0	0	0	33	6	1	0	1	2	27	14	0	0	2	0
20170830	SLN	NL	132	MIL	NL	133	5	6	51	MIL06	32	5	0	0	3	5	24	9	3	0	0	0	35	10	1	0	2	6	27	7	0	0	0	0
20170830	ATL	NL	130	PHI	NL	131	9	1	54	PHI13	40	15	3	1	1	9	27	7	0	0	1	0	33	7	0	0	0	1	27	5	0	0	1	0
20170830	ATL	NL	131	PHI	NL	132	5	2	54	PHI13	38	13	4	0	0	5	27	7	0	0	0	0	32	6	3	1	0	2	27	9	1	0	0	0
20170830	SFN	NL	135	SDN	NL	133	0	5	51	SAN02	31	6	2	0	0	0	24	12	2	0	0	0	32	8	1	0	2	4	27	11	0	0	2	0
20170830	MIA	NL	132	WAS	NL	132	0	4	51	WAS11	32	6	1	1	0	0	24	12	0	1	2	0	32	10	2	0	2	3	27	10	0	0	0	0
20170830	OAK	AL	133	ANA	AL	134	8	10	51	ANA01	37	11	2	0	2	8	24	11	0	0	1	0	34	11	1	1	4	10	27	6	0	1	1	0
20170830	SEA	AL	134	BAL	AL	133	7	8	51	BAL12	36	10	3	0	1	7	24	10	1	0	0	0	34	12	1	0	4	8	27	11	0	0	1	0
20170830	TEX	AL	132	HOU	AL	132	8	1	54	STP01	37	11	4	0	1	8	27	8	2	0	0	0	31	4	1	0	0	1	27	13	0	0	1	0
20170830	TBA	AL	135	KCA	AL	132	5	3	54	KAN06	33	8	0	0	3	5	27	7	0	0	1	0	31	5	0	0	1	3	27	9	0	0	1	0
20170830	CHA	AL	131	MIN	AL	132	1	11	51	MIN04	32	6	1	1	0	1	24	4	1	0	0	0	40	16	4	3	2	11	27	6	0	0	0	0
20170830	CLE	AL	131	NYA	AL	131	2	1	54	NYC21	34	8	2	0	0	1	27	7	0	0	0	0	30	5	1	0	0	1	27	10	0	1	1	0
20170830	CLE	AL	132	NYA	AL	132	9	4	54	NYC21	40	13	3	0	3	9	27	12	1	0	3	0	33	8	0	0	1	4	27	5	0	0	0	0
20170830	BOS	AL	133	TOR	AL	133	7	1	54	TOR02	35	10	4	0	2	7	27	9	0	0	1	0	32	6	1	0	1	1	27	14	0	0	1	0
